year,county,zipcode,rate,num1,num2,num3
2019,Los Angeles:,91406,11.0128917868162,4.38234013471117,25.3139623112006,4.2007637638874
2019,Los Angeles:,90221,10.9259212239352,3.97078947480973,31.6182830940771,4.49507301338845
2019,Los Angeles:,91355,10.8429907340482,2.20406189114026,32.9844445299458,6.30151001646643
2019,Los Angeles:,91731,10.7310006648699,2.15507765902629,33.761509827619,6.27054837800109
2019,Los Angeles:,90254,10.6387355562417,0.26934946400857,61.2788853671529,10.6387355562417
2019,Los Angeles:,90012,10.3513270251103,2.70338081254166,42.4830558670854,5.30252531824876
2019,Los Angeles:,91340,10.3144255136277,2.72853239752557,30.9136280517019,5.24554127998982
2019,Los Angeles:,90029,10.2362206534903,2.53362716246421,31.3087560591432,5.3997794757561
2019,Los Angeles:,90043,10.1425306228924,3.11955257793708,26.9765707141006,4.70501584235683
2019,Los Angeles:,91202,9.96764595313861,1.20339132867634,45.7255310571522,7.05513888838688
2019,Los Angeles:,90068,9.96001831006223,2.01553718587501,85.0618805816579,5.80009961750405
2019,Los Angeles:,91316,9.93340813307293,1.96058856357833,34.9714728433314,5.8495787359772
2019,Los Angeles:,91016,9.80956284502486,2.65089781829254,26.229808164566,4.92824459781016
2019,Los Angeles:,91214,9.68569825336364,1.17298299307087,36.0940790840951,6.84882291548013
2019,Los Angeles:,91302,9.64037411945486,0.95173040259094,43.4211011912107,7.24763226283371
2019,Los Angeles:,91723,9.61185035223967,1.16376944066507,54.5665923966359,6.7971065510925
2019,Los Angeles:,91732,9.58670502720854,3.74291639100016,21.215948483323,3.7179063549706
2019,Los Angeles:,91384,9.58193280798493,1.89934688772749,41.337467086519,5.63186946700011
2019,Los Angeles:,90292,9.32704979928048,0.84636313068044,104.142354268009,7.17749967303015
2019,Los Angeles:,91602,9.24265235881984,1.07488997507977,71.0987268808203,6.61929161163049
2019,Los Angeles:,91390,9.17365742912346,0.82103551090042,45.2855724633834,7.08575742635062
2019,Los Angeles:,93552,9.12002130029371,2.42844261746625,40.7930996910832,4.62084415023678
2019,Los Angeles:,91786,8.93109483253622,2.80881392453744,22.5095770219921,4.08219403639821
2019,Los Angeles:,90302,8.90384299146404,1.7888276068427,34.9162445806252,5.20196235119183
2019,Los Angeles:,91344,8.76407778768979,2.36413088310811,23.8769653069161,4.40756235298137
2019,Los Angeles:,90604,8.66935527140337,2.35608389165424,24.3113915641968,4.34112604271638
2019,Los Angeles:,90732,8.63631292877715,1.78101535121243,36.5640635002491,4.98617759423533
2019,Los Angeles:,90027,8.60340460328768,2.53268052901487,34.5383031967885,4.10498740367845
2019,Los Angeles:,90049,8.59696021584001,2.28594694374235,28.6617880647704,4.35931844370896
2019,Los Angeles:,90746,8.59444882006081,0.84771094167403,35.871479229529,6.46294872387149
2019,Los Angeles:,90240,8.49660795321883,1.02700013796648,35.7693808070995,6.01168667559
2019,Los Angeles:,91101,8.42214342606246,0.68685708336467,60.6703885929052,6.66575672037898
2019,Los Angeles:,91506,8.36737892685836,0.21184369300199,48.3491300561607,8.36737892685836
2019,Los Angeles:,90017,8.32469628304081,0.78501158471873,37.6267886928456,6.33921976991736
2019,Los Angeles:,90063,8.30369492626816,2.66248128767405,21.9384699689371,3.74592558732474
2019,Los Angeles:,91790,8.27321693868542,2.19010571836526,23.1962064979219,4.20577241654194
2019,Los Angeles:,90803,8.00905024005752,1.62450389551318,39.8995247544052,4.65907890015884
2019,Los Angeles:,90016,7.98955573657146,2.12489827783821,22.5657414625106,4.05081663595531
2019,Los Angeles:,90403,7.93395255175875,1.48620177497277,62.5458219054857,4.77943417532172
2019,Los Angeles:,90044,7.93045690893688,3.13756260457021,17.2559427224584,3.04040559968398
2019,Los Angeles:,California,7.9045,7.63075,8.18625,0.1425
2019,Los Angeles:,90007,7.67815970082703,0.9704411672896,31.218829420354,5.3550522822053
2019,Los Angeles:,90020,7.66144974736922,1.57219179999582,28.362449174093,4.43334785986676
2019,Los Angeles:,90650,7.6119603700621,3.25542788939159,15.5686866052545,2.71617416936229
2019,Los Angeles:,91381,7.48106830071892,0.18940425075496,112.327558940522,7.48106830071892
2019,Los Angeles:,90033,7.43684533268891,1.89333618900955,22.3500742308539,3.86374805181171
2019,Los Angeles:,90303,7.33876512451957,0.88301484861813,36.0710176370356,5.19998418111512
2019,Los Angeles:,93550,7.31271122899833,2.29699496256551,18.9348084447163,3.34524404664965
2019,Los Angeles:,91335,7.30448980598364,2.6172497960436,16.6932770245259,3.03872840798186
2019,Los Angeles:,90048,7.29481763763048,0.18468879222994,71.8538701183595,7.29481763763048
2019,Los Angeles:,91362,7.24391196248175,0.87710670909546,29.306876105763,5.12252510005313
2019,Los Angeles:,90034,7.21870846948214,2.04523578617993,24.1936833909132,3.52656018417659
2019,Los Angeles:,90716,7.15327953044912,0.18110535760986,48.1004100975541,7.15327953044912
2019,Los Angeles:,90638,7.15044083854912,1.85789983121327,20.979899150159,3.6733445353109
2019,Los Angeles:,91306,7.09332112848655,1.89767970424795,20.6955022653527,3.58433009333525
2019,Los Angeles:,91356,7.01093462296398,0.78430031283052,30.7337409496321,5.08122117722454
2019,Los Angeles:,90025,6.98788597905002,2.03247167179061,32.4516112142672,3.35934211144846
2019,Los Angeles:,91326,6.95538338190981,0.8050241197633,27.5339337371241,4.98862539992016
2019,Los Angeles:,93063,6.85003382325293,1.78099142726119,19.8027588353827,3.51775462046541
2019,Los Angeles:,90723,6.8391450591055,1.82778308746449,21.5719744814877,3.4579457218565
2019,Los Angeles:,90602,6.81503778628994,0.80565537724865,28.0308991562736,4.85582732824938
2019,Los Angeles:,91304,6.79327085735702,1.82196702927519,19.5424390813797,3.42778046810878
2019,Los Angeles:,91733,6.75393580695507,1.38539304007197,21.6237166699078,3.90894259810063
2019,Los Angeles:,90094,6.7134931337539,0.16997093006423,351.344568743509,6.7134931337539
2019,Los Angeles:,Los Angeles,6.7025,6.21,7.225,0.2525
2019,Los Angeles:,90606,6.68547284568798,0.80866674306182,26.9732493985653,4.72915507702025
2019,Los Angeles:,91405,6.50032944213181,1.75752811526844,20.2419207319862,3.2647401398375
2019,Los Angeles:,90813,6.16765338071699,1.5847696621053,26.7595109012986,3.18813438843169
2019,Los Angeles:,91103,5.97618963802984,0.71248842859962,25.5026505833369,4.24682969023732
2019,Los Angeles:,90062,5.9676487395171,0.70358439913841,24.2261626448574,4.25563349905895
2019,Los Angeles:,90023,5.95359631789095,1.19397861542283,22.4036672079028,3.4810998264254
2019,Los Angeles:,90019,5.94583225766442,1.89174034247849,16.9947776631153,2.696497249314
2019,Los Angeles:,90035,5.9432105631866,0.64330974414519,29.7089383365488,4.35026946124433
2019,Los Angeles:,91345,5.91304836151427,0.14970542301864,37.4599305904597,5.91304836151427
2019,Los Angeles:,91791,5.91189928766354,0.71595843064478,24.4198520876363,4.18034407599881
2019,Los Angeles:,91011,5.86505771699398,0.14849040509563,42.8879979062169,5.86505771699398
2019,Los Angeles:,91331,5.80166531507807,2.08791904174568,13.6446387311198,2.40531466632771
2019,Los Angeles:,90210,5.77181041365674,0.14612958777469,60.1858012613907,5.77181041365674
2019,Los Angeles:,91702,5.7478130925365,1.16953141605536,18.107504310707,3.33888222608212
2019,Los Angeles:,91107,5.74627017266184,0.6931300408734,28.2179297245714,4.06837908407983
2019,Los Angeles:,90255,5.71336393852631,1.82958912067243,16.1989110327797,2.57963969831658
2019,Los Angeles:,90275,5.67338605420455,0.1436376987411,33.2194263522605,5.67338605420455
2019,Los Angeles:,90744,5.60318381011546,1.15115688896103,18.3223361741463,3.24059627942916
2019,Los Angeles:,91504,5.57792024740345,0.14122071377544,33.2895358931944,5.57792024740346
2019,Los Angeles:,91352,5.56614976029698,1.12890350712469,18.619208674897,3.23810586400264
2019,Los Angeles:,90232,5.51788996031484,0.13970087849369,53.7751961969291,5.51788996031484
2019,Los Angeles:,91301,5.51223677432708,0.13955775221635,33.1914924740168,5.51223677432708
2019,Los Angeles:,91501,5.49857272194023,0.13921180836174,39.9096362420045,5.49857272194023
2019,Los Angeles:,91505,5.39550017696323,0.65342010262305,27.283526137308,3.81519476302392
2019,Los Angeles:,90004,5.3627825239575,1.3315929053663,16.466602570284,2.82416186831945
2019,Los Angeles:,91789,5.35545819997451,0.608974489988,22.5195221760885,3.86210619817948
2019,Los Angeles:,91401,5.28803467409244,0.60305789347679,23.1400693062236,3.81008504318073
2019,Los Angeles:,93535,5.25046853822244,1.36584844030656,16.0176460894708,2.69550108578255
2019,Los Angeles:,90008,5.19675314892728,0.56068927425304,26.2723683161664,3.80755738794517
2019,Los Angeles:,90006,5.14921103515453,1.35141978035535,19.0167419928241,2.6304277332616
2019,Los Angeles:,90230,5.14455291598914,0.60985801972576,25.6774928551103,3.66240173742844
2019,Los Angeles:,91604,5.07833095794244,0.61257827134724,32.1990654114567,3.59544453398733
2019,Los Angeles:,90605,4.9820210630931,0.56709246753955,19.6834027987132,3.59167013529239
2019,Los Angeles:,90037,4.97741767259599,1.00833756006053,17.6488208698696,2.89711977003705
2019,Los Angeles:,91361,4.94631042547882,0.59808572308317,38.9199400959129,3.49930813871581
2019,Los Angeles:,90804,4.93360647831017,0.58991103159895,37.3450528926649,3.50271522369408
2019,Los Angeles:,91104,4.85368683075835,0.58437101642038,21.2421136418851,3.4384649872065
2019,Los Angeles:,90262,4.70817399693105,1.28151706836805,18.7908545953245,2.35548000176355
2019,Los Angeles:,91605,4.68624410049282,0.92625539615948,16.2507344476412,2.7578928180744
2019,Los Angeles:,90038,4.62377151686677,0.55907065362828,31.3407620507403,3.27115341995929
2019,Los Angeles:,91745,4.61882005771,0.55900295217347,18.0586564320965,3.26666334367633
2019,Los Angeles:,90503,4.5403135270881,0.54916582174685,18.9818439709895,3.21176353748347
2019,Los Angeles:,91204,4.47845664227928,0.11338470533519,45.0166534296112,4.47845664227928
2019,Los Angeles:,91042,4.45919154149573,0.11289695521276,31.3193938354722,4.45919154149573
2019,Los Angeles:,90250,4.37023681769507,1.4057901464973,12.2594278736597,1.96711864219685
2019,Los Angeles:,90056,4.32675494400703,0.10954395086745,99.4248051208384,4.32675494400703
2019,Los Angeles:,90505,4.31837715004088,0.44642954668916,21.143166435364,3.2039608386552
2019,Los Angeles:,90041,4.31823394409265,0.10932821782778,27.978317798439,4.31823394409265
2019,Los Angeles:,90220,4.28501272210083,0.50821121029053,16.9484379983227,3.05003039257636
2019,Los Angeles:,91724,4.25337312228652,0.10768608399559,29.8048067611164,4.25337312228652
2019,Los Angeles:,90631,4.20754914122695,0.82699123065866,13.4881399362288,2.48232759155365
2019,Los Angeles:,91108,4.17644891839886,0.10573853177222,74.3820042997885,4.17644891839886
2019,Los Angeles:,91307,4.14068164755321,0.10483298287683,28.8068024056507,4.14068164755321
2019,Los Angeles:,90066,4.13711573505505,1.1271461145146,16.8158266181937,2.06864203103986
2019,Los Angeles:,90805,4.10735750930145,1.07724955935305,13.7954230035024,2.09901058737068
2019,Los Angeles:,91775,4.10213537057941,0.10385707563789,31.8181394485357,4.10213537057941
2019,Los Angeles:,90660,4.04737072042019,0.8075729613539,13.4579234029188,2.37191328786522
2019,Los Angeles:,90242,3.96374896292947,0.45923631354349,20.4671734639037,2.84203196447097
2019,Los Angeles:,91711,3.92335494394323,0.09933074712497,22.9883466643333,3.92335494394323
2019,Los Angeles:,91354,3.91246278696394,0.09905498158603,28.2503500061361,3.91246278696394
2019,Los Angeles:,90265,3.8611746272275,0.09775647780596,42.2588972915966,3.8611746272275
2019,Los Angeles:,91744,3.83876232395626,0.78479844496723,12.1767146796177,2.22512488056513
2019,Los Angeles:,90745,3.82161842892793,0.35077591541332,16.3759322406805,2.93175746127949
2019,Los Angeles:,91754,3.78890312644169,0.09592672182633,24.5533032419663,3.78890312644169
2019,Los Angeles:,91342,3.6764637107606,0.97591227155239,10.4469667556568,1.86606024808264
2019,Los Angeles:,91750,3.67028358657925,0.0929235350929,22.3562125046318,3.67028358657925
2019,Los Angeles:,90280,3.65589719102711,0.98288918689223,12.5810134494892,1.84214958802752
2019,Los Angeles:,91766,3.65334871511506,0.73494428227921,14.1444940122739,2.13316093140258
2019,Los Angeles:,90201,3.64923870349109,0.95575737211461,12.0310112876577,1.86636450232691
2019,Los Angeles:,91606,3.64923828628314,0.44100366862258,16.603477523781,2.58214109848902
2019,Los Angeles:,90245,3.62344721403812,0.09173774080623,42.2140724311995,3.62344721403812
2019,Los Angeles:,90042,3.57442373235855,0.68528552850718,13.3218200927074,2.13188442397096
2019,Los Angeles:,90814,3.50738948696966,0.08879941355721,40.0464089313097,3.50738948696966
2019,Los Angeles:,91773,3.37954219631753,0.08556260040117,20.8268130637574,3.37954219631753
2019,Los Angeles:,90640,3.37522530777043,0.40870757329925,13.174808132276,2.38673362466327
2019,Los Angeles:,91722,3.2614930064308,0.08257385367892,19.9992730185295,3.2614930064308
2019,Los Angeles:,90601,3.25479982044755,0.08240439688139,19.9024710697073,3.25479982044755
2019,Los Angeles:,90815,3.22638084445186,0.08168489070402,20.237052885506,3.22638084445186
2019,Los Angeles:,90301,3.20676892031941,0.08118835977464,19.8021236456281,3.20676892031941
2019,Los Angeles:,90270,3.15837986522727,0.07996325496927,29.004124667469,3.15837986522727
2019,Los Angeles:,91303,3.05938060452134,0.07745681069613,35.1503633160851,3.05938060452134
2019,Los Angeles:,91321,3.00253346159952,0.07601756564718,22.4121138104793,3.00253346159952
2019,Los Angeles:,91402,2.92885168756859,0.33880612085379,12.1219763204658,2.10101736012009
2019,Los Angeles:,91205,2.91661737538633,0.07384235867367,21.0780825500132,2.91661737538633
2019,Los Angeles:,90810,2.87230871795547,0.0727205605928,22.2781286468206,2.87230871795547
2019,Los Angeles:,91350,2.84497327393759,0.07202848706999,21.4709130134516,2.84497327393759
2019,Los Angeles:,91030,2.82487822787354,0.0715197245523,32.5563317571046,2.82487822787354
2019,Los Angeles:,91755,2.73951871082983,0.06935860869016,34.8824048360252,2.73951871082983
2019,Los Angeles:,90031,2.663842918025,0.06744266349887,16.5345643547608,2.663842918025
2019,Los Angeles:,90032,2.5225846011909,0.06386631255708,15.173766393132,2.5225846011909
2019,Los Angeles:,91768,2.51569103743213,0.06369178263351,19.3870494297961,2.51569103743213
2019,Los Angeles:,90011,2.46492191993385,0.28546331039692,13.5832473867864,1.76759460632785
2019,Los Angeles:,90291,2.42727472395032,0.06145327538609,55.3108109664279,2.42727472395032
2019,Los Angeles:,90706,2.40483362159134,0.2834182799198,10.4530447708911,1.71513874877656
2019,Los Angeles:,90806,2.4008853505958,0.06078515429868,16.5363098254286,2.4008853505958
2019,Los Angeles:,90404,2.32558912476442,0.05887881891114,30.7812072662931,2.32558912476442
2019,Los Angeles:,90024,2.26484921084045,0.05734101743343,37.7884470350128,2.26484921084045
2019,Los Angeles:,90501,2.25174646259231,0.05700928456922,16.5481719781219,2.25174646259231
2019,Los Angeles:,90247,2.18984312413902,0.05544202773267,14.1387988622396,2.18984312413902
2019,Los Angeles:,93551,2.1761412845343,0.05509512718853,13.5350358181621,2.1761412845343
2019,Los Angeles:,91748,2.17378800700952,0.05503554736002,16.5614096545269,2.17378800700952
2019,Los Angeles:,90001,2.0842564827863,0.0527688054212,17.1656893019843,2.0842564827863
2019,Los Angeles:,90808,1.96699168378965,0.04979991775688,17.5020930441851,1.96699168378965
2019,Los Angeles:,91601,1.86877603047456,0.0473133127052,25.960305891095,1.86877603047456
2019,Los Angeles:,90018,1.64593251021952,0.04167140324884,11.4407788114043,1.64593251021952
2019,Los Angeles:,91001,1.6354953985504,0.04140715845969,16.9064162809245,1.6354953985504
2019,Los Angeles:,90059,1.61600953464915,0.04091381909903,25.1613368144764,1.61600953464915
2019,Los Angeles:,90002,1.45624439898028,0.03686891607158,22.2013252452422,1.45624439898028
2019,Los Angeles:,90065,1.44123357481827,0.03648887490776,12.2701573500605,1.44123357481827
2019,Los Angeles:,91706,1.36240245153172,0.03449304366521,8.8029750598205,1.36240245153172
2019,Los Angeles:,91801,1.28726480389705,0.03259072313,14.1117977555642,1.28726480389705
2019,Los Angeles:,91343,1.22199137646712,0.03093814302785,9.27780689556736,1.22199137646712
2019,Los Angeles:,91709,1.17180498130807,0.02966753351179,9.0921541450322,1.17180498130807
2019,Los Angeles:,91710,0.80610685580331,0.02040885859005,8.35889212170242,0.80610685580331
2019,Los Angeles:,90010,0.0,0,460.033282866489,0
2019,Los Angeles:,90045,0.0,0,15.810886755886,0
2019,Los Angeles:,90047,0.0,0,10.8384679179146,0
2019,Los Angeles:,90058,0.0,0,0,0
2019,Los Angeles:,90064,0.0,0,28.5391630363655,0
2019,Los Angeles:,90067,0.0,0,0,0
2019,Los Angeles:,90071,0.0,0,0,0
2019,Los Angeles:,90077,0.0,0,0,0
2019,Los Angeles:,90089,0.0,0,0,0
2019,Los Angeles:,90095,0.0,0,0,0
2019,Los Angeles:,90211,0.0,0,0,0
2019,Los Angeles:,90260,0.0,0,16.0340915907694,0
2019,Los Angeles:,90263,0.0,0,0,0
2019,Los Angeles:,90272,0.0,0,48.9512600099053,0
2019,Los Angeles:,90290,0.0,0,0,0
2019,Los Angeles:,90293,0.0,0,0,0
2019,Los Angeles:,90305,0.0,0,0,0
2019,Los Angeles:,90504,0.0,0,15.2118564645116,0
2019,Los Angeles:,90506,0.0,0,0,0
2019,Los Angeles:,90603,0.0,0,0,0
2019,Los Angeles:,90623,0.0,0,0,0
2019,Los Angeles:,90639,0.0,,,
2019,Los Angeles:,90701,0.0,0,0,0
2019,Los Angeles:,90703,0.0,0,11.669736147481,0
2019,Los Angeles:,90704,0.0,0,0,0
2019,Los Angeles:,90712,0.0,0,16.0065429856289,0
2019,Los Angeles:,90715,0.0,0,26.0256202461739,0
2019,Los Angeles:,90747,0.0,0,0,0
2019,Los Angeles:,90822,0.0,0,0,0
2019,Los Angeles:,90840,0.0,,,
2019,Los Angeles:,91006,0.0,0,0,0
2019,Los Angeles:,91007,0.0,0,18.8511122382386,0
2019,Los Angeles:,91008,0.0,0,0,0
2019,Los Angeles:,91010,0.0,0,19.775186367564,0
2019,Los Angeles:,91106,0.0,0,0,0
2019,Los Angeles:,91123,0.0,,,
2019,Los Angeles:,91201,0.0,0,36.2174712621496,0
2019,Los Angeles:,91203,0.0,0,51.2310163528742,0
2019,Los Angeles:,91206,0.0,0,0,0
2019,Los Angeles:,91207,0.0,0,0,0
2019,Los Angeles:,91208,0.0,0,0,0
2019,Los Angeles:,91325,0.0,0,15.4337240278928,0
2019,Los Angeles:,91330,0.0,0,0,0
2019,Los Angeles:,91364,0.0,0,21.6609325543831,0
2019,Los Angeles:,91371,0.0,0,0,0
2019,Los Angeles:,91411,0.0,0,29.6574631171923,0
2019,Los Angeles:,91423,0.0,0,0,0
2019,Los Angeles:,91502,0.0,0,75.5674268685586,0
2019,Los Angeles:,91521,0.0,,,
2019,Los Angeles:,91522,0.0,,,
2019,Los Angeles:,91523,0.0,,,
2019,Los Angeles:,91607,0.0,0,0,0
2019,Los Angeles:,91608,0.0,0,0,0
2019,Los Angeles:,91740,0.0,0,19.6713406777118,0
2019,Los Angeles:,91746,0.0,0,0,0
2019,Los Angeles:,91765,0.0,0,11.5391263579491,0
2019,Los Angeles:,91770,0.0,0,9.13967141541461,0
2019,Los Angeles:,91776,0.0,0,0,0
2019,Los Angeles:,91780,0.0,0,0,0
2019,Los Angeles:,91803,0.0,0,0,0
2019,Los Angeles:,93243,0.0,0,0,0
2019,Los Angeles:,93543,0.0,0,49.5746217839429,0
2019,Los Angeles:,93544,0.0,0,0,0
2019,Los Angeles:,93560,0.0,0,46.8930094525656,0
2019,Los Angeles:,93563,0.0,0,0,0
2019,Los Angeles:,93591,0.0,0,0,0
2019,Madera:,93601,48.59548606429,1.23033118507893,5175.72063597453,48.59548606429
2019,Madera:,93614,19.299443663769,1.13389283435083,100.624163001391,16.507169784316
2019,Madera:,93638,13.2930541560532,4.23556756468614,34.1470941757974,6.02251301165919
2019,Madera:,Madera,8.3275,4.4475,14.6675,2.325
2019,Madera:,California,7.9045,7.63075,8.18625,0.1425
2019,Madera:,93637,6.75698314426859,1.39118914671875,22.3072841281968,3.90405286268325
2019,Madera:,93610,4.43435844503456,0.1122682356449,36.3001122979746,4.43435844503456
2019,Madera:,00020,0.0,,,
2019,Madera:,93604,0.0,0,0,0
2019,Madera:,93626,0.0,0,973.38931070461,0
2019,Madera:,93636,0.0,0,56.4741223091342,0
2019,Madera:,93643,0.0,0,316.91744999685,0
2019,Madera:,93644,0.0,0,113.895552427085,0
2019,Madera:,93645,0.0,0,0,0
2019,Madera:,93669,0.0,0,0,0
2019,Marin:,94964,116.362558030597,30.8172402898709,411.370187981696,59.1393965985921
2019,Marin:,94920,39.6099930670751,4.68544925484436,155.862489862892,28.2173668394654
2019,Marin:,94939,31.8360911237487,0.80602004204143,211.48086357187,31.8360911237487
2019,Marin:,94952,15.9512386825376,4.56691983522113,42.5759216623187,7.74323015238985
2019,Marin:,94904,15.1250302016083,1.3244237697019,94.0043981707061,11.7509519687935
2019,Marin:,94947,12.1198539332961,1.46777053862094,44.638932568062,8.57003090322411
2019,Marin:,94945,11.0550070438045,1.22415555287195,51.502314536932,8.03696130138049
2019,Marin:,94965,9.98994419902031,0.25292348900457,106.972889572515,9.98994419902031
2019,Marin:,Marin,9.265,5.66,14.6,2.09
2019,Marin:,California,7.9045,7.63075,8.18625,0.1425
2019,Marin:,94941,7.09686697932221,1.34550512503542,38.4663314071061,4.25320132565556
2019,Marin:,94901,6.32373552143863,1.19777164191005,21.0763871064872,3.79142696293274
2019,Marin:,94925,5.51184067417763,0.13954772382883,331.607941610736,5.51184067417763
2019,Marin:,94949,5.070770999646,0.12838080650134,41.4162958311616,5.070770999646
2019,Marin:,94903,2.27714462072352,0.05765231025994,24.7162328202546,2.27714462072352
2019,Marin:,94924,0.0,0,0,0
2019,Marin:,94929,0.0,0,0,0
2019,Marin:,94930,0.0,0,106.752895474833,0
2019,Marin:,94933,0.0,0,0,0
2019,Marin:,94937,0.0,0,0,0
2019,Marin:,94938,0.0,0,2888.12434058441,0
2019,Marin:,94940,0.0,0,0,0
2019,Marin:,94946,0.0,0,0,0
2019,Marin:,94956,0.0,0,0,0
2019,Marin:,94960,0.0,0,0,0
2019,Marin:,94963,0.0,0,0,0
2019,Marin:,94970,0.0,0,0,0
2019,Marin:,94971,0.0,0,0,0
2019,Marin:,94973,0.0,0,0,0
2019,Mariposa:,95311,72.4969505430493,1.83546387329548,2839.77859038543,72.4969505430493
2019,Mariposa:,95338,27.1521766711078,3.94554073609155,106.568601329363,18.0568343377753
2019,Mariposa:,Mariposa,23.4,11.4166666666667,70.5925,9.6775
2019,Mariposa:,California,7.9045,7.63075,8.18625,0.1425
2019,Mariposa:,00058,0.0,,,
2019,Mariposa:,93623,0.0,0,0,0
2019,Mariposa:,93653,0.0,0,0,0
2019,Mariposa:,95306,0.0,0,0,0
2019,Mariposa:,95318,0.0,0,0,0
2019,Mariposa:,95325,0.0,0,0,0
2019,Mariposa:,95345,0.0,0,0,0
2019,Mariposa:,95389,0.0,0,0,0
2019,Mendocino:,95445,88.9435048176846,7.85954511864534,1162.45747531903,68.934944937867
2019,Mendocino:,95428,66.6876602911139,7.8444048471672,423.506808069779,47.5903418344053
2019,Mendocino:,95469,59.8584461355932,1.51548464549891,924.806730006777,59.8584461355932
2019,Mendocino:,95470,45.0778457763665,9.0643626324316,238.930427760392,26.3257467029309
2019,Mendocino:,95437,34.6122324646182,11.245738348349,89.6765644980847,15.4721292563338
2019,Mendocino:,Mendocino,21.125,12.285,34.56,5.1725
2019,Mendocino:,95456,18.1632129824929,0.45985273866852,4552.3761792651,18.1632129824929
2019,Mendocino:,95490,10.0638885383479,0.25479559758919,87.8817315922134,10.0638885383479
2019,Mendocino:,California,7.9045,7.63075,8.18625,0.1425
2019,Mendocino:,95482,6.60827991782365,0.77962000377467,27.8805810662192,4.71152194806794
2019,Mendocino:,00022,0.0,,,
2019,Mendocino:,95410,0.0,0,0,0
2019,Mendocino:,95415,0.0,0,0,0
2019,Mendocino:,95417,0.0,0,0,0
2019,Mendocino:,95420,0.0,0,0,0
2019,Mendocino:,95427,0.0,0,0,0
2019,Mendocino:,95429,0.0,0,0,0
2019,Mendocino:,95432,0.0,0,0,0
2019,Mendocino:,95449,0.0,0,0,0
2019,Mendocino:,95454,0.0,0,507.838609238139,0
2019,Mendocino:,95459,0.0,0,0,0
2019,Mendocino:,95460,0.0,0,0,0
2019,Mendocino:,95466,0.0,0,0,0
2019,Mendocino:,95468,0.0,0,0,0
2019,Mendocino:,95488,0.0,0,0,0
2019,Mendocino:,95494,0.0,0,0,0
2019,Mendocino:,95585,0.0,0,0,0
2019,Mendocino:,95587,0.0,0,0,0
2019,Merced:,93635,15.5365139187721,5.59183696610064,36.8753559764172,6.4408272241761
2019,Merced:,93620,12.6278592819392,0.31970971655277,89.8129926248002,12.6278592819392
2019,Merced:,95334,9.52852000790554,1.11790054243927,51.8161279582026,6.80540453457934
2019,Merced:,95388,8.55692606190262,0.21664261097102,61.2149259769157,8.55692606190262
2019,Merced:,95340,8.08660919742822,2.16835718560173,26.7895082834583,4.08090374808016
2019,Merced:,California,7.9045,7.63075,8.18625,0.1425
2019,Merced:,95301,7.8762124146022,1.61479531761808,25.2343835948852,4.55951231966307
2019,Merced:,Merced,7.7425,4.7725,12.1075,1.7075
2019,Merced:,95341,6.87870173847309,0.83245748864494,37.8164292049139,4.86506392530365
2019,Merced:,95348,4.32463177905964,0.10949019698499,26.6384130021442,4.32463177905964
2019,Merced:,95303,0.0,0,0,0
2019,Merced:,95315,0.0,0,0,0
2019,Merced:,95317,0.0,0,0,0
2019,Merced:,95322,0.0,0,0,0
2019,Merced:,95324,0.0,0,0,0
2019,Merced:,95333,0.0,0,0,0
2019,Merced:,95365,0.0,0,0,0
2019,Merced:,95369,0.0,0,0,0
2019,Merced:,95374,0.0,0,0,0
2019,Modoc:,California,7.9045,7.63075,8.18625,0.1425
2019,Modoc:,96006,0.0,0,0,0
2019,Modoc:,96015,0.0,0,0,0
2019,Modoc:,96054,0.0,0,0,0
2019,Modoc:,96101,0.0,0,468.774100835205,0
2019,Modoc:,96104,0.0,0,0,0
2019,Modoc:,96108,0.0,0,0,0
2019,Modoc:,96112,0.0,0,0,0
2019,Modoc:,96115,0.0,0,0,0
2019,Modoc:,96116,0.0,0,0,0
2019,Modoc:,Modoc,0.0,,73.29,0
2019,Mono:,93514,20.0600790418408,2.40763235533771,74.4129379673785,14.2251231318741
2019,Mono:,California,7.9045,7.63075,8.18625,0.1425
2019,Mono:,93512,0.0,0,6555.47428084746,0
2019,Mono:,93517,0.0,0,0,0
2019,Mono:,93529,0.0,0,0,0
2019,Mono:,93541,0.0,0,0,0
2019,Mono:,93546,0.0,0,0,0
2019,Mono:,96107,0.0,0,0,0
2019,Mono:,96133,0.0,0,0,0
2019,Mono:,Mono,0.0,,107.94,0
2019,Monterey:,93923,36.8178230506586,0.93214657439614,208.697905267303,36.8178230506586
2019,Monterey:,93907,14.7858535221578,3.77394199055544,44.6539651669874,7.67110690030333
2019,Monterey:,93901,14.1844465612205,3.84169429369484,40.488243367443,7.11696873734372
2019,Monterey:,93960,8.81926306595765,1.00235819653575,53.1742930015959,6.3609910871081
2019,Monterey:,93950,8.7754337004505,0.22217474540687,57.0451040889623,8.7754337004505
2019,Monterey:,California,7.9045,7.63075,8.18625,0.1425
2019,Monterey:,93955,5.30287336200843,0.63616083212065,22.6427633105504,3.76095826478945
2019,Monterey:,Monterey,4.46,2.7475,6.98,0.985
2019,Monterey:,93906,4.03749636360742,0.83003981294413,14.2456652908895,2.3343765175982
2019,Monterey:,93905,2.85070324095257,0.34505799860525,21.9314295223907,2.01607743428468
2019,Monterey:,93426,0.0,0,0,0
